208156,12671,173,1688
2333182,155627,1463,18215
1681290,79888,810,20228
2473453,115156,1149,8206
251986,11494,163,1768
346500,9275,1606,1653
2137663,50615,1001,1655
2206069,66696,557,5332
171110,14306,111,1028
514723,18926,1044,2429
322790,6531,1718,1406
308063,950,547,947
64374,359,139,910
1173691,64045,1667,3646
132079,3440,142,244
656980,22667,419,3212
2138396,22501,4440,6835
1429515,232107,626,26197
1170082,35833,469,4710
693376,58213,729,8910
87663,9897,81,676
11494007,956288,10369,125246
1133919,41128,269,1966
91673,3258,55,349
1314571,96802,1556,9813
564319,23238,447,2126
1538991,33124,1071,5084
222677,15266,314,1019
745209,53345,378,3828
566224,31738,583,4296
454734,49951,168,3935
323077,13862,520,2221
45382,1268,7,146
